node_id,x,y,z
450,0.026481894546657156,0.0,0.0014085388310110685
451,0.023213077997012235,0.0,0.002018596980027028
452,0.024585980225634414,0.0,-0.007859368267924311
453,0.025422234889108573,0.0,-0.004466549727601017
454,0.02312550016856927,0.0,-0.0030580108965899337
455,0.022709585251145935,0.0,-0.013697638689508925
456,0.02433349449671516,0.0,-0.01060353813007351
457,0.021813354782101436,0.0,-0.008182911077310034
458,0.018456860988947145,0.0,-0.018124854591115763
459,0.02077404911392888,0.0,-0.015509289890484688
460,0.01962533291596513,0.0,-0.012738732140434998
461,0.013191145275290202,0.0,-0.022186342185054556
462,0.016066945728496644,0.0,-0.02020132045643764
463,0.015299881518297575,0.0,-0.01662684920673264
464,0.007751281235736056,0.0,-0.02526282898581936
465,0.011018562947936187,0.0,-0.024023712476823403
466,0.01073738393049306,0.0,-0.020540685363823367
467,0.001177404119424586,0.0,-0.025059949297822293
468,0.004646284553591118,0.0,-0.024638750955944894
469,0.005459804920994106,0.0,-0.02175397762571775
470,-0.005246524530997988,0.0,-0.02570134526258825
471,-0.0017776440968314364,0.0,-0.02612254360446565
472,-0.0006002399774068536,0.0,-0.022192493902486638
473,-0.011198784127459649,0.0,-0.02358734582881393
474,-0.007931502415259513,0.0,-0.02482646233780989
475,-0.006240266077924402,0.0,-0.02238020528435164
476,-0.016593391922945608,0.0,-0.02076152400607946
477,-0.013717591469739158,0.0,-0.022746545734696394
478,-0.01144405130446544,0.0,-0.020664522265455745
479,-0.020436913543972028,0.0,-0.015940839722439412
480,-0.018119725418990287,0.0,-0.018556404423070504
481,-0.01548919214278963,0.0,-0.01761860258832925
482,-0.023612463809234818,0.0,-0.01027888841382693
483,-0.021988554563665608,0.0,-0.013372988973262345
484,-0.018567166658527888,0.0,-0.012845632256143227
485,-0.02561975680435017,0.0,-0.004323617897646428
486,-0.02478350214087602,0.0,-0.007716436437969715
487,-0.021289846009862667,0.0,-0.0077153295311089476
488,-0.026508169221320342,0.0,0.0018642993239371365
489,-0.026508169221320352,0.0,-0.0016300589161040446
490,-0.023349296758474053,0.0,-0.0024593185737093503
491,-0.02478352020669268,0.0,0.007774365771686205
492,-0.02561977487016684,0.0,0.004381547231362933
493,-0.02334931482429073,0.0,0.0027514883152588293
494,-0.022358586977264887,0.0,0.013837191318426525
495,-0.023982496222834104,0.0,0.010743090758991117
496,-0.02165989648927865,0.0,0.008237461209989538
497,-0.01890098220822211,0.0,0.018962026641931033
498,-0.021218170333203855,0.0,0.016346461941299947
